570187,573245
534179,537151
441852,444892
683612,686630
2118836,2121891
288298,291291
2721788,2724796
1144485,1147458
2342232,2345214
309790,312714
1267958,1270974
2389178,2392195
1490259,1493365
1249440,1252419
1880635,1883666
2887869,2890894
2680148,2683145
172629,175650
5652,8591
266755,269724
66260,69284
2470997,2474005
205346,208355
1207114,1210131
1391447,1394474
389351,392282
1216938,1219857
1654302,1657347
2585448,2588361
703115,706127
333293,336267
2963245,2966215
533302,536289
2671201,2674153
319728,322708
2829032,2831962
2127734,2130741
2008972,2012001
2870049,2873025
2368690,2371634
2373997,2376963
2714129,2717121
519055,522085
2795041,2798049
1335838,1338829
63079,66111
649293,652198
2257409,2260360
405636,408632
1539514,1542517
1075107,1078082
440825,443878
2653002,2656056
2643881,2646880
2782792,2785752
1439916,1442983
2441753,2444778
1771532,1774554
218762,221785
2884074,2887042
1570745,1573826
1089123,1092180
1732609,1735622
402564,405582
34294,37267
2934277,2937240
2372865,2375864
2584299,2587233
1389699,1392732
2708346,2711366
2384250,2387195
2693453,2696437
697974,700963
2025275,2028286
1304519,1307589
1437273,1440266
705421,708448
2104536,2107549
2086074,2089113
103468,106481
1247289,1250270
2939463,2942447
1794976,1797956
2485080,2488088
266633,269607
2581551,2584531
1353281,1356253
2203057,2206104
1431224,1434179
2312877,2315893
956433,959364
1355352,1358311
1527857,1530878
2832139,2835128
1089292,1092340
1472856,1475830
2846994,2849984
969553,972534
1323332,1326366
45034,47954
1242649,1245626
1247313,1250293
2281572,2284654
287851,290834
2625042,2628015
2360084,2363107
2212400,2215443
2936381,2939419
2319755,2322771
1633588,1636583
2099617,2102648
2405692,2408712
1712063,1715020
2675043,2678082
1225460,1228511
1990700,1993648
1647793,1650756
1007304,1010343
459271,462325
2628020,2630961
521580,524677
2211714,2214765
2191958,2194920
2540516,2543539
240996,243923
2383732,2386706
2842171,2845219
1178805,1181818
2260227,2263259
1248008,1250981
2424084,2427112
350016,352997
1057564,1060546
876228,879253
1130401,1133322
1968170,1971180
448582,451637
2592162,2595147
1863276,1866290
1609355,1612398
2540340,2543380
129477,132466
535795,538729
1376082,1379173
1522177,1525156
1253015,1256052
2483939,2486933
1934816,1937819
1001723,1004694
2290444,2293425
237381,240436
2305268,2308275
2782642,2785612
2579106,2582052
763561,766588
2585727,2588683
1619961,1622964
2809451,2812382
661299,664251
2996019,2999015
1323311,1326335
2583218,2586169
2139727,2142776
2094322,2097267
1307421,1310384
1500381,1503398
1897572,1900510
2539720,2542753
2012503,2015478
1324917,1327942
379691,382674
610934,613960
298290,301253
2107964,2110984
1869847,1872833
2237882,2240865
561664,564682
170534,173567
2716548,2719536
367818,370824
548038,551020
929017,932063
821424,824378
2289700,2292719
2083712,2086723
274058,276969
271043,274106
1560262,1563284
2557384,2560356
787942,790938
880518,883524
2667017,2670070
493606,496589
1293041,1296067
1017098,1020090
2090434,2093492
838515,841503
973573,976552
2445139,2448115
1650501,1653497
611915,614963
1545343,1548313
864397,867424
460507,463556
1948370,1951318
984848,987890
1433790,1436780
349783,352771
2350342,2353358
1690553,1693506
387204,390172
988162,991177
1995348,1998341
248907,251883
2556224,2559189
2107926,2110946
2123810,2126814
1313019,1316078
661647,664594
2994767,2997755
2923953,2926940
2386467,2389425
644780,647799
2495149,2498096
2591630,2594660
1319230,1322204
2709959,2712939
543509,546448
427890,430927
2008645,2011655
1889187,1892171
480261,483316
825114,828084
20866,23808
674011,676977
24869,27829
931371,934350
2328564,2331542
1886541,1889466
2780127,2783047
2838284,2841308
1114161,1117190
2391029,2394035
2765436,2768500
2503866,2506935
1104756,1107753
1369475,1372421
1060774,1063719
628122,631148
2421570,2424607
642569,645508
643576,646548
351221,354228
482650,485652
2921046,2924041
1965237,1968286
1468910,1471983
1119059,1122052
248125,251076
2572123,2575106
1151754,1154728
881571,884595
124808,127779
1658078,1661057
1425911,1428874
1685193,1688183
1687822,1690764
2747510,2750523
1248962,1251934
2154774,2157718
2809413,2812351
1725887,1728917
1731248,1734336
1837318,1840402
710494,713410
1476928,1479908
2258757,2261766
1584981,1587991
385088,388083
1101562,1104629
2363896,2366853
1669436,1672450
258429,261393
845268,848246
771324,774429
235840,238957
955792,958745
935432,938465
2630295,2633337
1266402,1269479
2788476,2791474
2305674,2308684
1405659,1408665
1400791,1403857
1261535,1264457
2710596,2713545
1927483,1930530
663043,666014
1754890,1757859
2207256,2210281
2813794,2816911
587524,590587
2742670,2745675
2504379,2507443
735801,738802
570928,573981
2765905,2768970
10610,13580
511125,514087
1699083,1702074
1085069,1088067
1754504,1757486
339233,342233
601981,605013
170848,173878
1082472,1085488
1792132,1795112
555934,558962
427035,430025
2677529,2680507
772328,775372
2163723,2166672
2766398,2769457
2811332,2814381
2770195,2773249
1540909,1543933
525139,528162
2894136,2897068
174622,177644
2903286,2906248
298697,301672
2630955,2633954
2717544,2720527
1775916,1778840
2136448,2139472
2625474,2628437
540045,543062
993360,996316
1277296,1280278
156493,159403
191403,194332
2356884,2359887
2928320,2931335
747911,750960
2112320,2115264
357903,360846
58071,61118
1415504,1418535
2671114,2674064
313607,316553
938631,941594
1865067,1868069
2188373,2191443
1484294,1487292
1326807,1329843
752374,755392
2922198,2925178
1501754,1504792
1079498,1082525
2690846,2693907
697136,700133
641481,644469
